SEARCH_ORIGIN_CITY,SEARCH_DESTINATION_CITY,MONTH,WINDOW
CYF,VLC,8,36.0
CYF,VLC,11,40.0
CYS,ALC,1,4.52
CYS,ALC,2,31.0
CYS,ALC,3,31.0
CYS,ALC,4,30.4
CYS,ALC,5,31.0
CYS,ALC,6,14.07
CYS,ALC,7,15.57
CYS,ALC,8,15.05
CYS,ALC,9,6.2
CYS,ALC,10,5.04
CYS,ALC,11,5.24
CYS,ALC,12,12.06
CYS,CDT,3,31.0
CYS,CDT,7,50.25
CYS,CDT,12,2.0
CYS,VLC,1,3.85
CYS,VLC,2,44.4
CYS,VLC,3,58.67
CYS,VLC,4,76.5
CYS,VLC,5,96.77
CYS,VLC,6,47.73
CYS,VLC,7,93.82
CYS,VLC,8,47.07
CYS,VLC,9,5.9
CYS,VLC,10,11.35
CYS,VLC,11,3.16
CYS,VLC,12,4.06
CZN,ALC,6,60.0
CZN,CDT,4,2.0
CZN,VLC,4,2.0
CZX,ALC,1,1.0
CZX,ALC,2,9.57
CZX,ALC,3,1.0
CZX,ALC,4,7.5
CZX,ALC,6,121.33
CZX,ALC,7,356.0
CZX,ALC,12,61.0
CZX,CDT,3,37.0
CZX,CDT,4,59.0
CZX,CDT,6,179.0
CZX,CDT,7,68.07
CZX,CDT,11,155.0
CZX,CDT,12,61.0
CZX,VLC,1,171.0
CZX,VLC,2,62.0
CZX,VLC,3,35.5
CZX,VLC,4,90.54
CZX,VLC,5,73.07
CZX,VLC,6,61.13
CZX,VLC,7,80.85
CZX,VLC,8,66.9
CZX,VLC,9,40.0
CZX,VLC,10,60.0
CZX,VLC,12,61.0
DAB,ALC,1,77.53
DAB,ALC,2,18.09
DAB,ALC,3,34.0
DAB,ALC,4,68.26
DAB,ALC,5,45.11
DAB,ALC,6,43.93
DAB,ALC,7,40.9
DAB,ALC,8,42.33
DAB,ALC,9,42.85
DAB,ALC,10,56.0
DAB,ALC,11,36.0
DAB,ALC,12,41.97
DAB,CDT,1,138.6
DAB,CDT,2,72.0
DAB,CDT,3,118.45
DAB,CDT,4,119.2
DAB,CDT,5,59.0
DAB,CDT,7,75.95
DAB,CDT,8,159.57
DAB,CDT,10,18.75
DAB,CDT,11,181.0
DAB,CDT,12,107.33
DAB,VLC,1,127.49
DAB,VLC,2,172.8
DAB,VLC,3,97.8
DAB,VLC,4,147.76
DAB,VLC,5,81.76
DAB,VLC,6,71.33
DAB,VLC,7,73.68
DAB,VLC,8,60.63
DAB,VLC,9,90.29
DAB,VLC,10,116.77
DAB,VLC,11,131.8
DAB,VLC,12,49.2
DAT,ALC,6,205.0
DAT,ALC,7,178.0
DAT,ALC,12,63.0
DAT,CDT,4,58.6
DAT,CDT,6,154.5
DAT,CDT,7,66.65
DAT,VLC,4,66.16
DAT,VLC,5,73.48
DAT,VLC,6,59.36
DAT,VLC,7,81.0
DAT,VLC,8,76.12
DAT,VLC,9,30.0
DAT,VLC,12,63.0
DAX,ALC,2,31.0
DAX,ALC,6,21.0
DAX,ALC,8,14.0
DAX,ALC,12,62.0
DAX,CDT,4,59.0
DAX,CDT,7,65.4
DAX,CDT,12,62.0
DAX,VLC,2,14.0
DAX,VLC,4,61.62
DAX,VLC,5,68.71
DAX,VLC,6,62.61
DAX,VLC,7,80.11
DAX,VLC,8,76.54
DAX,VLC,12,62.0
DAY,ALC,1,42.47
DAY,ALC,2,45.01
DAY,ALC,3,36.29
DAY,ALC,4,31.76
DAY,ALC,5,39.77
DAY,ALC,6,30.97
DAY,ALC,7,57.84
DAY,ALC,8,43.98
DAY,ALC,9,63.41
DAY,ALC,10,48.67
DAY,ALC,11,59.1
DAY,ALC,12,18.12
DAY,CDT,1,129.0
DAY,CDT,2,31.0
DAY,CDT,3,30.5
DAY,CDT,4,40.0
DAY,CDT,5,80.27
DAY,CDT,6,84.17
DAY,CDT,7,40.8
DAY,CDT,8,135.0
DAY,CDT,9,53.75
DAY,CDT,10,31.0
DAY,CDT,11,135.0
DAY,CDT,12,42.5
DAY,VLC,1,72.25
DAY,VLC,2,74.18
DAY,VLC,3,68.8
DAY,VLC,4,63.86
DAY,VLC,5,42.09
DAY,VLC,6,42.44
DAY,VLC,7,82.11
DAY,VLC,8,67.08
DAY,VLC,9,80.55
DAY,VLC,10,91.16
DAY,VLC,11,86.47
DAY,VLC,12,48.04
DBC,CDT,4,59.0
DBC,CDT,7,61.1
DBC,VLC,1,115.25
DBC,VLC,4,83.0
DBC,VLC,5,72.62
DBC,VLC,6,63.25
DBC,VLC,7,80.49
DBC,VLC,8,77.29
DBQ,ALC,2,31.0
DBQ,ALC,8,57.0
DBQ,CDT,3,12.0
DBQ,CDT,5,196.0
DBQ,CDT,7,70.78
DBQ,CDT,9,297.0
DBQ,VLC,1,226.0
DBQ,VLC,3,106.67
DBQ,VLC,4,135.94
DBQ,VLC,5,93.48
DBQ,VLC,6,68.59
DBQ,VLC,7,91.44
DBQ,VLC,8,87.82
DBQ,VLC,9,67.0
DCI,ALC,5,40.5
DCM,ALC,1,60.55
DCM,ALC,2,44.2
DCM,ALC,3,48.7
DCM,ALC,4,40.27
DCM,ALC,5,41.75
DCM,ALC,6,55.15
DCM,ALC,7,34.44
DCM,ALC,8,34.8
DCM,ALC,9,40.31
DCM,ALC,10,47.82
DCM,ALC,11,27.26
DCM,ALC,12,49.53
DCM,CDT,1,65.63
DCM,CDT,2,31.73
DCM,CDT,3,50.1
DCM,CDT,4,55.94
DCM,CDT,5,39.65
DCM,CDT,6,38.74
DCM,CDT,7,51.73
DCM,CDT,8,54.77
DCM,CDT,9,40.63
DCM,CDT,10,62.9
DCM,CDT,11,30.7
DCM,CDT,12,29.54
DCM,VLC,1,52.25
DCM,VLC,2,52.45
DCM,VLC,3,46.92
DCM,VLC,4,47.03
DCM,VLC,5,40.31
DCM,VLC,6,45.31
DCM,VLC,7,54.51
DCM,VLC,8,45.84
DCM,VLC,9,42.95
DCM,VLC,10,48.7
DCM,VLC,11,28.48
DCM,VLC,12,34.01
DCU,ALC,8,13.0
DCY,ALC,6,116.0
DCY,ALC,7,305.0
DCY,ALC,11,24.0
DCY,CDT,4,59.0
DCY,CDT,6,292.0
DCY,CDT,7,67.5
DCY,VLC,4,79.56
DCY,VLC,5,72.18
DCY,VLC,6,69.81
DCY,VLC,7,80.3
DCY,VLC,8,75.09
DDC,ALC,2,29.0
DDC,ALC,6,29.0
DDC,ALC,7,251.0
DDC,ALC,8,30.54
DDC,ALC,9,31.0
DDC,ALC,10,14.0
DDC,CDT,7,58.8
DDC,VLC,2,29.0
DDC,VLC,3,145.5
DDC,VLC,4,111.57
DDC,VLC,5,84.09
DDC,VLC,6,105.22
DDC,VLC,7,78.2
DDC,VLC,8,80.44
DDC,VLC,12,7.0
DDG,ALC,2,35.0
DDG,ALC,3,88.0
DDG,ALC,6,119.0
DDG,ALC,9,21.0
DDG,CDT,4,59.0
DDG,CDT,7,67.5
DDG,VLC,1,25.5
DDG,VLC,2,99.6
DDG,VLC,3,39.14
DDG,VLC,4,64.49
DDG,VLC,5,71.88
DDG,VLC,6,64.32
DDG,VLC,7,78.85
DDG,VLC,8,72.58
DDG,VLC,9,10.67
DDG,VLC,11,20.5
DDG,VLC,12,18.0
DEC,ALC,1,62.0
DEC,ALC,2,104.5
DEC,ALC,3,3.0
DEC,ALC,4,31.0
DEC,ALC,5,30.25
DEC,ALC,7,40.31
DEC,ALC,8,28.22
DEC,ALC,9,158.36
DEC,CDT,4,57.0
DEC,CDT,7,43.0
DEC,CDT,8,111.0
DEC,VLC,1,37.0
DEC,VLC,2,41.0
DEC,VLC,3,56.0
DEC,VLC,4,85.11
DEC,VLC,5,65.29
DEC,VLC,6,69.8
DEC,VLC,7,93.27
DEC,VLC,8,81.3
DEC,VLC,9,31.0
DEC,VLC,10,21.0
DEC,VLC,11,20.9
DEN,ALC,1,78.11
DEN,ALC,2,84.7
DEN,ALC,3,83.16
DEN,ALC,4,87.08
DEN,ALC,5,63.91
DEN,ALC,6,62.57
DEN,ALC,7,88.57
DEN,ALC,8,74.81
DEN,ALC,9,81.74
DEN,ALC,10,74.21
DEN,ALC,11,83.17
DEN,ALC,12,73.82
DEN,CDT,1,107.26
DEN,CDT,2,114.88
DEN,CDT,3,54.38
DEN,CDT,4,66.69
DEN,CDT,5,54.24
DEN,CDT,6,51.93
DEN,CDT,7,64.03
DEN,CDT,8,48.47
DEN,CDT,9,53.92
DEN,CDT,10,52.3
DEN,CDT,11,116.73
DEN,CDT,12,27.25
DEN,VLC,1,91.1
DEN,VLC,2,83.14
DEN,VLC,3,85.44
DEN,VLC,4,78.36
DEN,VLC,5,79.29
DEN,VLC,6,78.61
DEN,VLC,7,87.32
DEN,VLC,8,85.8
DEN,VLC,9,86.49
DEN,VLC,10,85.58
DEN,VLC,11,87.04
DEN,VLC,12,82.05
DFW,ALC,1,80.41
DFW,ALC,2,87.92
DFW,ALC,3,78.7
DFW,ALC,4,77.85
DFW,ALC,5,64.24
DFW,ALC,6,62.24
DFW,ALC,7,84.58
DFW,ALC,8,89.15
DFW,ALC,9,85.86
DFW,ALC,10,85.12
DFW,ALC,11,80.17
DFW,ALC,12,67.19
DFW,CDT,1,65.03
DFW,CDT,2,82.95
DFW,CDT,3,67.47
DFW,CDT,4,76.41
DFW,CDT,5,52.26
DFW,CDT,6,47.84
DFW,CDT,7,68.3
DFW,CDT,8,68.22
DFW,CDT,9,39.76
DFW,CDT,10,41.88
DFW,CDT,11,130.38
DFW,CDT,12,58.64
DFW,VLC,1,84.28
DFW,VLC,2,70.9
DFW,VLC,3,77.12
DFW,VLC,4,84.17
DFW,VLC,5,78.5
DFW,VLC,6,76.9
DFW,VLC,7,102.59
DFW,VLC,8,94.2
DFW,VLC,9,87.97
DFW,VLC,10,86.63
DFW,VLC,11,87.52
DFW,VLC,12,89.95
DHN,ALC,1,26.71
DHN,ALC,2,45.75
DHN,ALC,3,26.5
DHN,ALC,4,38.82
DHN,ALC,5,28.8
DHN,ALC,6,73.17
DHN,ALC,7,78.2
DHN,ALC,8,52.74
DHN,ALC,9,44.0
DHN,ALC,10,69.0
DHN,CDT,4,92.0
DHN,CDT,7,41.15
DHN,CDT,8,37.0
DHN,VLC,1,108.0
DHN,VLC,2,50.89
DHN,VLC,3,47.22
DHN,VLC,4,60.71
DHN,VLC,5,50.22
DHN,VLC,6,79.52
DHN,VLC,7,52.6
DHN,VLC,8,50.02
DHN,VLC,9,41.72
DHN,VLC,10,60.4
DHN,VLC,11,64.5
DIG,ALC,6,260.0
DIG,ALC,7,326.0
DIG,ALC,9,338.0
DIG,ALC,10,1.0
DIG,ALC,12,238.0
DIG,CDT,4,63.71
DIG,CDT,6,90.0
DIG,CDT,7,61.45
DIG,VLC,3,26.0
DIG,VLC,4,88.0
DIG,VLC,5,74.71
DIG,VLC,6,62.1
DIG,VLC,7,76.7
DIG,VLC,8,74.66
DIJ,ALC,1,53.7
DIJ,ALC,2,92.34
DIJ,ALC,3,49.19
DIJ,ALC,4,33.15
DIJ,ALC,5,76.98
DIJ,ALC,6,32.49
DIJ,ALC,7,24.62
DIJ,ALC,8,93.09
DIJ,ALC,9,32.68
DIJ,ALC,10,39.43
DIJ,ALC,11,38.18
DIJ,ALC,12,74.09
DIJ,CDT,1,48.08
DIJ,CDT,2,36.83
DIJ,CDT,3,36.58
DIJ,CDT,4,19.8
DIJ,CDT,5,48.08
DIJ,CDT,6,29.83
DIJ,CDT,7,21.89
DIJ,CDT,8,19.47
DIJ,CDT,9,16.0
DIJ,CDT,10,50.5
DIJ,CDT,11,75.86
DIJ,CDT,12,15.03
DIJ,VLC,1,48.78
DIJ,VLC,2,58.18
DIJ,VLC,3,53.87
DIJ,VLC,4,50.96
DIJ,VLC,5,68.21
DIJ,VLC,6,35.77
DIJ,VLC,7,45.62
DIJ,VLC,8,85.81
DIJ,VLC,9,43.12
DIJ,VLC,10,47.83
DIJ,VLC,11,63.01
DIJ,VLC,12,102.9
DIK,ALC,5,130.0
DIK,ALC,6,126.75
DIK,ALC,7,82.0
DIK,CDT,6,191.0
DIK,CDT,7,57.44
DIK,VLC,4,146.29
DIK,VLC,5,65.19
DIK,VLC,6,73.36
DIK,VLC,7,74.95
DIK,VLC,8,77.55
DLC,ALC,1,32.0
DLC,ALC,2,59.5
DLC,ALC,3,126.86
DLC,ALC,4,35.0
DLC,ALC,5,59.0
DLC,ALC,6,89.8
DLC,ALC,7,48.12
DLC,ALC,8,145.95
DLC,ALC,9,169.0
DLC,ALC,10,5.0
DLC,ALC,11,34.5
DLC,ALC,12,24.64
DLC,CDT,4,59.0
DLC,CDT,6,125.0
DLC,CDT,7,60.24
DLC,CDT,11,37.0
DLC,VLC,1,118.94
DLC,VLC,2,121.07
DLC,VLC,3,77.53
DLC,VLC,4,52.91
DLC,VLC,5,72.9
DLC,VLC,6,61.68
DLC,VLC,7,79.62
DLC,VLC,8,68.04
DLC,VLC,9,42.16
DLC,VLC,10,44.25
DLC,VLC,11,41.5
DLC,VLC,12,28.89
DLE,ALC,1,68.12
DLE,ALC,2,70.35
DLE,ALC,3,53.48
DLE,ALC,4,58.72
DLE,ALC,5,47.01
DLE,ALC,6,39.82
DLE,ALC,7,31.74
DLE,ALC,8,33.12
DLE,ALC,9,50.25
DLE,ALC,10,53.61
DLE,ALC,11,49.94
DLE,ALC,12,63.03
DLE,CDT,1,34.19
DLE,CDT,2,93.93
DLE,CDT,3,62.8
DLE,CDT,4,66.94
DLE,CDT,5,28.52
DLE,CDT,6,20.03
DLE,CDT,7,32.91
DLE,CDT,8,14.85
DLE,CDT,9,18.5
DLE,CDT,10,12.0
DLE,CDT,11,53.6
DLE,CDT,12,279.0
DLE,VLC,1,56.04
DLE,VLC,2,78.53
DLE,VLC,3,54.61
DLE,VLC,4,63.6
DLE,VLC,5,51.01
DLE,VLC,6,42.21
DLE,VLC,7,65.27
DLE,VLC,8,42.53
DLE,VLC,9,58.08
DLE,VLC,10,50.77
DLE,VLC,11,52.25
DLE,VLC,12,78.05
DLG,ALC,3,11.0
DLG,ALC,6,182.0
DLG,CDT,4,65.5
DLG,CDT,7,74.3
DLG,VLC,4,95.79
DLG,VLC,5,77.82
DLG,VLC,6,68.12
DLG,VLC,7,97.72
DLG,VLC,8,170.5
DLH,ALC,1,78.88
DLH,ALC,2,86.0
DLH,ALC,3,17.33
DLH,ALC,4,50.57
DLH,ALC,5,43.0
DLH,ALC,6,93.73
DLH,ALC,7,27.4
DLH,ALC,8,44.89
DLH,ALC,9,43.0
DLH,CDT,1,139.0
DLH,CDT,4,44.0
DLH,CDT,5,37.5
DLH,CDT,6,75.5
DLH,CDT,7,54.29
DLH,CDT,8,337.0
DLH,VLC,1,62.55
DLH,VLC,2,75.63
DLH,VLC,3,61.92
DLH,VLC,4,135.34
DLH,VLC,5,91.11
DLH,VLC,6,65.24
DLH,VLC,7,47.14
DLH,VLC,8,92.89
DLH,VLC,9,57.92
DLH,VLC,10,105.47
DLH,VLC,11,37.0
DLH,VLC,12,98.2
DLU,ALC,1,1.21
DLU,ALC,2,1.25
DLU,ALC,3,1.57
DLU,ALC,5,7.33
DLU,ALC,6,57.25
DLU,ALC,7,33.0
DLU,ALC,8,49.22
DLU,ALC,9,4.23
DLU,ALC,11,49.0
DLU,ALC,12,2.0
DLU,CDT,4,63.71
DLU,CDT,6,172.0
DLU,CDT,7,61.45
DLU,VLC,2,62.46
DLU,VLC,4,89.03
DLU,VLC,5,75.66
DLU,VLC,6,64.78
DLU,VLC,7,77.49
DLU,VLC,8,69.38
DND,ALC,1,100.0
DND,ALC,2,83.74
DND,ALC,3,66.32
DND,ALC,4,71.91
DND,ALC,5,62.2
DND,ALC,6,69.05
DND,ALC,7,68.48
DND,ALC,8,70.11
DND,ALC,9,66.13
DND,ALC,10,85.96
DND,ALC,11,97.6
DND,ALC,12,72.06
DND,CDT,1,100.03
DND,CDT,2,72.52
DND,CDT,3,66.36
DND,CDT,4,70.71
DND,CDT,5,61.81
DND,CDT,6,56.61
DND,CDT,7,61.59
DND,CDT,8,53.24
DND,CDT,9,60.61
DND,CDT,10,72.02
DND,CDT,11,106.02
DND,CDT,12,100.41
DND,VLC,1,99.32
DND,VLC,2,76.31
DND,VLC,3,67.58
DND,VLC,4,68.86
DND,VLC,5,66.34
DND,VLC,6,61.06
DND,VLC,7,73.45
DND,VLC,8,64.87
DND,VLC,9,64.31
DND,VLC,10,71.95
DND,VLC,11,94.25
DND,VLC,12,93.18
DNH,ALC,6,243.0
DNH,CDT,4,63.71
DNH,CDT,6,216.0
DNH,CDT,7,61.45
DNH,CDT,11,24.0
DNH,VLC,4,82.66
DNH,VLC,5,74.49
DNH,VLC,6,64.33
DNH,VLC,7,77.33
DNH,VLC,8,75.91
DNR,ALC,1,69.79
DNR,ALC,2,61.9
DNR,ALC,3,62.57
DNR,ALC,4,45.47
DNR,ALC,5,41.26
DNR,ALC,6,31.02
DNR,ALC,7,26.86
DNR,ALC,8,31.84
DNR,ALC,9,48.62
DNR,ALC,10,59.91
DNR,ALC,11,48.77
DNR,ALC,12,53.48
DNR,CDT,1,69.97
DNR,CDT,2,56.83
DNR,CDT,3,51.86
DNR,CDT,4,60.02
DNR,CDT,5,52.73
DNR,CDT,6,55.53
DNR,CDT,7,54.26
DNR,CDT,8,28.24
DNR,CDT,9,37.89
DNR,CDT,10,24.31
DNR,CDT,11,60.9
DNR,CDT,12,82.86
DNR,VLC,1,64.05
DNR,VLC,2,70.23
DNR,VLC,3,59.72
DNR,VLC,4,51.86
DNR,VLC,5,63.53
DNR,VLC,6,58.69
DNR,VLC,7,77.8
DNR,VLC,8,56.12
DNR,VLC,9,49.12
DNR,VLC,10,50.78
DNR,VLC,11,54.75
DNR,VLC,12,41.66
DOL,ALC,1,97.71
DOL,ALC,2,86.77
DOL,ALC,3,73.56
DOL,ALC,4,65.09
DOL,ALC,5,46.5
DOL,ALC,6,45.04
DOL,ALC,7,32.37
DOL,ALC,8,39.82
DOL,ALC,9,46.78
DOL,ALC,10,69.27
DOL,ALC,11,61.99
DOL,ALC,12,89.84
DOL,CDT,1,103.48
DOL,CDT,2,160.65
DOL,CDT,3,65.6
DOL,CDT,4,35.67
DOL,CDT,5,26.71
DOL,CDT,6,32.8
DOL,CDT,7,71.1
DOL,CDT,8,20.31
DOL,CDT,9,50.12
DOL,CDT,10,13.0
DOL,CDT,12,5.0
DOL,VLC,1,78.78
DOL,VLC,2,97.87
DOL,VLC,3,77.28
DOL,VLC,4,66.23
DOL,VLC,5,56.24
DOL,VLC,6,51.06
DOL,VLC,7,76.07
DOL,VLC,8,46.7
DOL,VLC,9,54.95
DOL,VLC,10,57.27
DOL,VLC,11,117.79
DOL,VLC,12,86.32
DOY,ALC,5,15.0
DOY,ALC,6,128.33
DOY,ALC,7,220.0
DOY,ALC,8,30.5
DOY,CDT,4,63.71
DOY,CDT,6,46.0
DOY,CDT,7,62.7
DOY,CDT,11,104.0
DOY,VLC,4,80.46
DOY,VLC,5,75.23
DOY,VLC,6,66.01
DOY,VLC,7,77.52
DOY,VLC,8,77.62
DOY,VLC,11,108.0
DQA,ALC,6,283.0
DQA,ALC,7,250.0
DQA,CDT,4,63.71
DQA,CDT,6,90.0
DQA,CDT,7,63.94
DQA,VLC,1,81.17
DQA,VLC,2,59.2
DQA,VLC,4,86.27
DQA,VLC,5,75.64
DQA,VLC,6,62.25
DQA,VLC,7,76.81
DQA,VLC,8,78.33
DQA,VLC,12,126.4
DRO,ALC,1,119.4
DRO,ALC,4,90.3
DRO,ALC,5,101.5
DRO,ALC,6,74.38
DRO,ALC,7,46.85
DRO,ALC,8,52.88
DRO,ALC,9,17.89
DRO,ALC,10,1.0
DRO,ALC,11,258.43
DRO,CDT,5,22.0
DRO,CDT,6,102.07
DRO,CDT,7,61.77
DRO,CDT,9,23.0
DRO,VLC,1,87.97
DRO,VLC,2,78.36
DRO,VLC,3,85.4
DRO,VLC,4,115.36
DRO,VLC,5,122.58
DRO,VLC,6,65.7
DRO,VLC,7,62.51
DRO,VLC,8,94.23
DRO,VLC,9,131.29
DRO,VLC,10,57.3
DRO,VLC,11,64.1
DRO,VLC,12,68.03
DRS,ALC,1,71.9
DRS,ALC,2,63.68
DRS,ALC,3,46.35
DRS,ALC,4,47.38
DRS,ALC,5,50.8
DRS,ALC,6,43.05
DRS,ALC,7,42.31
DRS,ALC,8,47.89
DRS,ALC,9,43.4
DRS,ALC,10,44.6
DRS,ALC,11,50.89
DRS,ALC,12,51.85
DRS,CDT,1,43.88
DRS,CDT,2,84.2
DRS,CDT,3,65.27
DRS,CDT,4,41.13
DRS,CDT,5,47.19
DRS,CDT,6,35.21
DRS,CDT,7,54.2
DRS,CDT,8,45.56
DRS,CDT,9,56.72
DRS,CDT,10,62.42
DRS,CDT,11,78.72
DRS,CDT,12,70.45
DRS,VLC,1,65.2
DRS,VLC,2,56.96
DRS,VLC,3,47.64
DRS,VLC,4,47.88
DRS,VLC,5,52.1
DRS,VLC,6,47.32
DRS,VLC,7,45.9
DRS,VLC,8,48.01
DRS,VLC,9,48.77
DRS,VLC,10,44.32
DRS,VLC,11,47.96
DRS,VLC,12,55.26
DRT,ALC,4,60.0
DRT,ALC,7,31.0
DRT,ALC,10,3.0
DRT,CDT,2,47.0
DRT,CDT,7,79.62
DRT,VLC,1,36.89
DRT,VLC,2,34.0
DRT,VLC,3,36.65
DRT,VLC,4,90.18
DRT,VLC,5,65.62
DRT,VLC,6,60.62
DRT,VLC,7,81.86
DRT,VLC,8,98.0
DRT,VLC,10,37.0
DRT,VLC,11,37.0
DSA,ALC,1,107.32
DSA,ALC,2,87.42
DSA,ALC,3,68.22
DSA,ALC,4,66.74
DSA,ALC,5,63.92
DSA,ALC,6,67.61
DSA,ALC,7,67.18
DSA,ALC,8,70.44
DSA,ALC,9,77.81
DSA,ALC,10,75.58
DSA,ALC,11,95.33
DSA,ALC,12,97.05
DSA,CDT,1,84.65
DSA,CDT,2,70.41
DSA,CDT,3,66.88
DSA,CDT,4,50.89
DSA,CDT,5,54.55
DSA,CDT,6,57.45
DSA,CDT,7,48.21
DSA,CDT,8,51.99
DSA,CDT,9,59.75
DSA,CDT,10,75.24
DSA,CDT,11,124.1
DSA,CDT,12,98.06
DSA,VLC,1,96.75
DSA,VLC,2,76.63
DSA,VLC,3,69.98
DSA,VLC,4,57.31
DSA,VLC,5,55.13
DSA,VLC,6,59.33
DSA,VLC,7,56.79
DSA,VLC,8,60.89
DSA,VLC,9,60.11
DSA,VLC,10,73.91
DSA,VLC,11,108.83
DSA,VLC,12,93.02
DSI,ALC,1,101.5
DSI,ALC,2,31.0
DSI,ALC,3,26.25
DSI,ALC,4,54.5
DSI,ALC,5,65.33
DSI,ALC,6,145.17
DSI,ALC,7,59.8
DSI,ALC,8,31.28
DSI,ALC,9,29.0
DSI,CDT,2,59.75
DSI,CDT,5,72.0
DSI,CDT,10,337.0
DSI,VLC,1,46.25
DSI,VLC,2,77.12
DSI,VLC,3,68.65
DSI,VLC,4,40.17
DSI,VLC,5,71.26
DSI,VLC,6,45.99
DSI,VLC,7,47.49
DSI,VLC,8,38.67
DSI,VLC,9,83.35
DSI,VLC,10,55.4
DSI,VLC,11,52.52
DSI,VLC,12,96.28
DSM,ALC,1,29.84
DSM,ALC,2,41.2
DSM,ALC,3,59.44
DSM,ALC,4,53.42
DSM,ALC,5,49.79
DSM,ALC,6,42.37
DSM,ALC,7,58.78
DSM,ALC,8,57.03
DSM,ALC,9,63.34
DSM,ALC,10,91.17
DSM,ALC,11,42.82
DSM,ALC,12,25.96
DSM,CDT,2,102.8
DSM,CDT,4,133.25
DSM,CDT,5,61.12
DSM,CDT,6,81.2
DSM,CDT,7,66.85
DSM,CDT,8,31.0
DSM,CDT,9,0.0
DSM,CDT,12,6.0
DSM,VLC,1,87.29
DSM,VLC,2,50.45
DSM,VLC,3,80.87
DSM,VLC,4,76.56
DSM,VLC,5,69.85
DSM,VLC,6,64.39
DSM,VLC,7,71.82
DSM,VLC,8,78.87
DSM,VLC,9,75.28
DSM,VLC,10,74.69
DSM,VLC,11,109.97
DSM,VLC,12,51.42
DSN,ALC,4,22.33
DSN,ALC,6,90.0
DSN,ALC,7,179.0
DSN,CDT,4,63.71
DSN,CDT,6,90.0
DSN,CDT,7,71.97
DSN,VLC,1,23.0
DSN,VLC,4,88.48
DSN,VLC,5,79.45
DSN,VLC,6,65.7
DSN,VLC,7,77.91
DSN,VLC,8,79.69
DTM,ALC,1,99.04
DTM,ALC,2,79.68
DTM,ALC,3,63.32
DTM,ALC,4,55.42
DTM,ALC,5,45.05
DTM,ALC,6,37.51
DTM,ALC,7,34.57
DTM,ALC,8,39.98
DTM,ALC,9,39.39
DTM,ALC,10,62.87
DTM,ALC,11,84.64
DTM,ALC,12,88.36
DTM,CDT,1,71.83
DTM,CDT,2,52.61
DTM,CDT,3,48.74
DTM,CDT,4,53.85
DTM,CDT,5,43.76
DTM,CDT,6,45.0
DTM,CDT,7,40.4
DTM,CDT,8,35.26
DTM,CDT,9,56.62
DTM,CDT,10,45.37
DTM,CDT,11,58.25
DTM,CDT,12,37.98
DTM,VLC,1,70.14
DTM,VLC,2,54.34
DTM,VLC,3,45.82
DTM,VLC,4,45.64
DTM,VLC,5,45.08
DTM,VLC,6,41.38
DTM,VLC,7,40.28
DTM,VLC,8,47.91
DTM,VLC,9,43.51
DTM,VLC,10,47.39
DTM,VLC,11,55.16
DTM,VLC,12,54.9
DTT,ALC,1,82.48
DTT,ALC,2,85.49
DTT,ALC,3,85.38
DTT,ALC,4,54.03
DTT,ALC,5,75.76
DTT,ALC,6,48.1
DTT,ALC,7,72.17
DTT,ALC,8,66.55
DTT,ALC,9,60.05
DTT,ALC,10,60.5
DTT,ALC,11,57.57
DTT,ALC,12,60.91
DTT,CDT,1,77.65
DTT,CDT,2,62.33
DTT,CDT,3,98.29
DTT,CDT,4,60.21
DTT,CDT,5,76.36
DTT,CDT,6,60.61
DTT,CDT,7,53.2
DTT,CDT,8,67.04
DTT,CDT,9,29.33
DTT,CDT,10,40.0
DTT,CDT,11,57.5
DTT,CDT,12,95.0
DTT,VLC,1,77.52
DTT,VLC,2,85.89
DTT,VLC,3,72.52
DTT,VLC,4,62.7
DTT,VLC,5,81.31
DTT,VLC,6,85.0
DTT,VLC,7,68.15
DTT,VLC,8,81.24
DTT,VLC,9,61.26
DTT,VLC,10,68.87
DTT,VLC,11,70.91
DTT,VLC,12,74.42
DUB,ALC,1,89.75
DUB,ALC,2,73.43
DUB,ALC,3,63.61
DUB,ALC,4,61.92
DUB,ALC,5,53.96
DUB,ALC,6,49.14
DUB,ALC,7,49.36
DUB,ALC,8,57.56
DUB,ALC,9,63.7
DUB,ALC,10,67.31
DUB,ALC,11,75.54
DUB,ALC,12,76.99
DUB,CDT,1,56.04
DUB,CDT,2,57.45
DUB,CDT,3,60.61
DUB,CDT,4,58.06
DUB,CDT,5,54.33
DUB,CDT,6,52.54
DUB,CDT,7,51.16
DUB,CDT,8,56.29
DUB,CDT,9,50.84
DUB,CDT,10,51.24
DUB,CDT,11,46.02
DUB,CDT,12,49.9
DUB,VLC,1,63.6
DUB,VLC,2,62.16
DUB,VLC,3,58.64
DUB,VLC,4,61.04
DUB,VLC,5,58.02
DUB,VLC,6,54.68
DUB,VLC,7,53.83
DUB,VLC,8,56.54
DUB,VLC,9,56.64
DUB,VLC,10,52.69
DUB,VLC,11,51.93
DUB,VLC,12,50.54
DUI,ALC,1,2.0
DUI,ALC,3,90.33
DUI,ALC,4,42.17
DUI,ALC,5,45.83
DUI,ALC,6,34.0
DUI,ALC,7,59.5
DUI,ALC,10,6.8
DUI,ALC,11,259.0
DUI,ALC,12,69.0
DUI,VLC,1,107.0
